Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/6/2020 23:00,2020,11,6,23:00,11.6,,8.7,,82,,,M,4,,16.1,,101.21,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 0:00,2020,11,7,0:00,10.8,,9.1,,89,,,M,4,,16.1,,101.22,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 1:00,2020,11,7,1:00,11,,8.8,,86,,,,0,,16.1,,101.25,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 2:00,2020,11,7,2:00,9.6,,7.9,,89,,26,,5,,16.1,,101.27,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 3:00,2020,11,7,3:00,9.9,,8.5,,91,,26,,11,,16.1,,101.28,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 4:00,2020,11,7,4:00,9.8,,8.4,,91,,26,,11,,16.1,,101.27,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 5:00,2020,11,7,5:00,10.2,,8.7,,90,,21,,18,,16.1,,101.31,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 6:00,2020,11,7,6:00,9.2,,8.3,,94,,26,,9,,16.1,,101.35,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 7:00,2020,11,7,7:00,9,,8.3,,95,,26,,9,,16.1,,101.4,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 8:00,2020,11,7,8:00,10.4,,9.3,,93,,20,,9,,16.1,,101.44,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 9:00,2020,11,7,9:00,11.3,,9.8,,91,,23,,8,,16.1,,101.45,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 10:00,2020,11,7,10:00,11.9,,9.9,,87,,21,,9,,16.1,,101.44,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 11:00,2020,11,7,11:00,13,,9.9,,81,,20,,9,,16.1,,101.39,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 12:00,2020,11,7,12:00,14.1,,9.7,,75,,21,,8,,16.1,,101.34,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 13:00,2020,11,7,13:00,14.9,,10.1,,73,,22,,15,,16.1,,101.26,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 14:00,2020,11,7,14:00,15.2,,9.6,,69,,20,,18,,16.1,,101.24,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 15:00,2020,11,7,15:00,14.1,,9.5,,74,,24,,5,,16.1,,101.25,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 16:00,2020,11,7,16:00,13.1,,9.2,,77,,24,,9,,16.1,,101.27,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 17:00,2020,11,7,17:00,12.4,,9.4,,82,,27,,9,,16.1,,101.29,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 18:00,2020,11,7,18:00,11.9,,8.8,,81,,27,,13,,16.1,,101.34,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 19:00,2020,11,7,19:00,10.7,,9,,89,,28,,9,,16.1,,101.4,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 20:00,2020,11,7,20:00,11.4,,8.6,,83,,27,,8,,16.1,,101.4,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 21:00,2020,11,7,21:00,11.7,,8.6,,81,,27,,5,,16.1,,101.43,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 22:00,2020,11,7,22:00,10,,7.3,,83,,26,,9,,16.1,,101.43,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/7/2020 23:00,2020,11,7,23:00,10.5,,8.3,,86,,26,,9,,16.1,,101.42,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 0:00,2020,11,8,0:00,11,,7.7,,80,,26,,11,,16.1,,101.44,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 1:00,2020,11,8,1:00,10.5,,8.3,,86,,29,,8,,16.1,,101.46,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 2:00,2020,11,8,2:00,10.5,,8.1,,85,,,,0,,16.1,,101.52,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 3:00,2020,11,8,3:00,8.8,,7.6,,92,,24,,4,,16.1,,101.57,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 4:00,2020,11,8,4:00,7.8,,7.2,,96,,,,0,,12.9,,101.62,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 5:00,2020,11,8,5:00,7.1,,6.7,,97,,,,0,,6.4,,101.67,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 6:00,2020,11,8,6:00,7.3,,7.1,,98,,,,0,,2.8,,101.71,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 7:00,2020,11,8,7:00,7.1,,7,,100,,,,0,,0.8,,101.79,,,,,,"Rain,Fog"
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 8:00,2020,11,8,8:00,8.1,,7.8,,98,,29,,4,,8.1,,101.86,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 9:00,2020,11,8,9:00,11.5,,7.9,,79,,23,,4,,16.1,,101.87,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 10:00,2020,11,8,10:00,11.5,,8.8,,83,,25,,8,,12.9,,101.9,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 11:00,2020,11,8,11:00,12.5,,9.1,,80,,24,,5,,16.1,,101.91,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 12:00,2020,11,8,12:00,13.3,,8.9,,75,,21,,8,,16.1,,101.84,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 13:00,2020,11,8,13:00,14.7,,9,,68,,22,,5,,16.1,,101.78,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 14:00,2020,11,8,14:00,16.4,,9,,61,,,,0,,16.1,,101.75,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 15:00,2020,11,8,15:00,17.8,,9.1,,57,,18,,5,,16.1,,101.73,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 16:00,2020,11,8,16:00,16.5,,9,,61,,,M,4,,16.1,,101.74,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 17:00,2020,11,8,17:00,14.5,,8.9,,69,,,,0,,16.1,,101.75,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 18:00,2020,11,8,18:00,12.7,,8.8,,77,,,,0,,16.1,,101.74,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 19:00,2020,11,8,19:00,12.5,,8.7,,77,,,,0,,16.1,,101.73,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 20:00,2020,11,8,20:00,11.6,,8.4,,81,,,,0,,16.1,,101.71,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 21:00,2020,11,8,21:00,9.8,,8,,89,,,,0,,16.1,,101.69,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 22:00,2020,11,8,22:00,9.8,,8.3,,90,,7,,9,,12.9,,101.73,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/8/2020 23:00,2020,11,8,23:00,9.8,,8.3,,90,,7,,8,,9.7,,101.69,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 0:00,2020,11,9,0:00,10.1,,8.4,,89,,9,,8,,11.3,,101.73,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 1:00,2020,11,9,1:00,9.1,,8,,93,,8,,5,,6.4,,101.68,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 2:00,2020,11,9,2:00,9.5,,8.4,,93,,9,,8,,6.4,,101.67,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 3:00,2020,11,9,3:00,9.7,,8.2,,90,,9,,9,,8.1,,101.67,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 4:00,2020,11,9,4:00,10,,8.3,,89,,9,,9,,8.1,,101.66,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 5:00,2020,11,9,5:00,9.1,,7.5,,90,,10,,9,,9.7,,101.65,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 6:00,2020,11,9,6:00,10.2,,8,,86,,8,,9,,9.7,,101.66,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 7:00,2020,11,9,7:00,9.5,,7.8,,89,,6,,15,,8.1,,101.67,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 8:00,2020,11,9,8:00,10.4,,8.2,,86,,7,,9,,8.1,,101.71,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 9:00,2020,11,9,9:00,12.1,,9.1,,82,,7,,4,,6.4,,101.71,,,,,,Haze
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 10:00,2020,11,9,10:00,13.5,,9.2,,75,,7,,5,,12.9,,101.64,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 11:00,2020,11,9,11:00,12.6,,9.1,,79,,9,,9,,14.5,,101.59,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 12:00,2020,11,9,12:00,12.8,,8.9,,77,,9,,9,,14.5,,101.49,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 13:00,2020,11,9,13:00,12.9,,8.6,,75,,8,,13,,16.1,,101.38,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 14:00,2020,11,9,14:00,13.1,,8.9,,76,,8,,15,,11.3,,101.28,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 15:00,2020,11,9,15:00,13,,8.1,,72,,8,,17,,16.1,,101.24,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 16:00,2020,11,9,16:00,12.2,,7.7,,74,,8,,21,,1.2,,101.22,,,,,,Haze
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 17:00,2020,11,9,17:00,11.4,,7.6,,78,,8,,13,,2.4,,101.18,,,,,,Haze
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 18:00,2020,11,9,18:00,12.1,,6.8,,70,,7,,21,,3.2,,101.18,,,,,,Haze
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 19:00,2020,11,9,19:00,12.4,,7.3,,71,,7,,17,,4,,101.18,,,,,,Haze
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 20:00,2020,11,9,20:00,12.2,,7.5,,73,,7,,15,,2.4,,101.13,,,,,,Haze
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 21:00,2020,11,9,21:00,12.4,,7.5,,72,,8,,9,,3.6,,101.09,,,,,,Haze
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 22:00,2020,11,9,22:00,11.9,,7.2,,73,,8,,8,,11.3,,101.05,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/9/2020 23:00,2020,11,9,23:00,10.2,,7.1,,81,,8,,5,,16.1,,100.99,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 0:00,2020,11,10,0:00,10.4,,6.9,,79,,8,,5,,16.1,,100.96,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 1:00,2020,11,10,1:00,8.8,,7.4,,91,,,,0,,16.1,,100.93,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 2:00,2020,11,10,2:00,10.2,,6.6,,78,,8,,8,,16.1,,100.89,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 3:00,2020,11,10,3:00,10.2,,6.5,,77,,7,,8,,16.1,,100.86,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 4:00,2020,11,10,4:00,10.2,,6.6,,78,,9,,8,,16.1,,100.8,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 5:00,2020,11,10,5:00,10.1,,6.7,,79,,8,,9,,16.1,,100.8,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 6:00,2020,11,10,6:00,10.6,,8,,84,,8,,8,,16.1,,100.77,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 7:00,2020,11,10,7:00,10.4,,7.5,,82,,9,,11,,16.1,,100.74,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 8:00,2020,11,10,8:00,11.1,,8.5,,84,,8,,9,,16.1,,100.75,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 9:00,2020,11,10,9:00,12.1,,9,,81,,8,,11,,16.1,,100.73,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 10:00,2020,11,10,10:00,13.9,,9.7,,76,,7,,9,,16.1,,100.69,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 11:00,2020,11,10,11:00,15.8,,10.8,,72,,7,,9,,16.1,,100.64,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 12:00,2020,11,10,12:00,16.6,,11.2,,70,,19,,5,,16.1,,100.56,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 13:00,2020,11,10,13:00,18.6,,12,,65,,17,,9,,16.1,,100.5,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 14:00,2020,11,10,14:00,20.4,,12.7,,61,,15,,13,,16.1,,100.42,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 15:00,2020,11,10,15:00,17.7,,12.3,,70,,,M,4,,16.1,,100.38,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 16:00,2020,11,10,16:00,16.4,,11.8,,74,,25,,9,,16.1,,100.35,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 17:00,2020,11,10,17:00,16,,12,,77,,19,,17,,16.1,,100.31,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 18:00,2020,11,10,18:00,14.2,,11.5,,84,,22,,8,,16.1,,100.3,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 19:00,2020,11,10,19:00,15.1,,11.8,,81,,,,0,,16.1,,100.26,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 20:00,2020,11,10,20:00,13.7,,11.3,,85,,8,,13,,16.1,,100.25,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 21:00,2020,11,10,21:00,12.8,,10.7,,87,,8,,8,,16.1,,100.22,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 22:00,2020,11,10,22:00,13.9,,11.3,,84,,8,,9,,16.1,,100.14,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/10/2020 23:00,2020,11,10,23:00,13.5,,10.9,,84,,8,,9,,16.1,,100.04,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 0:00,2020,11,11,0:00,13.3,,10.7,,84,,8,,8,,16.1,,100,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 1:00,2020,11,11,1:00,14.1,,11.3,,83,,,M,4,,16.1,,99.9,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 2:00,2020,11,11,2:00,15.9,,11.7,,76,,,,0,,16.1,,99.87,,,,,,Rain
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 3:00,2020,11,11,3:00,15.8,,11.8,,77,,,M,4,,16.1,,99.87,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 4:00,2020,11,11,4:00,13.7,,11.6,,87,,25,,5,,16.1,,99.83,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 5:00,2020,11,11,5:00,14,,12.2,,89,,20,,22,,16.1,,99.86,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 6:00,2020,11,11,6:00,12.6,,11.7,,94,,21,,15,,16.1,,99.87,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 7:00,2020,11,11,7:00,12.8,,12.5,,98,,28,,8,,16.1,,99.84,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 8:00,2020,11,11,8:00,13.1,,12.6,,97,,21,,17,,16.1,,99.81,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 9:00,2020,11,11,9:00,12.4,,12.1,,98,,25,,11,,16.1,,99.92,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 10:00,2020,11,11,10:00,13.1,,11.1,,88,,21,,18,,16.1,,99.97,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 11:00,2020,11,11,11:00,13.5,,10.5,,82,,24,,21,,16.1,,100.06,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 12:00,2020,11,11,12:00,18.4,,9.4,,55,,27,,26,,16.1,,100.04,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 13:00,2020,11,11,13:00,17,,5.8,,47,,28,,32,,16.1,,100.09,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 14:00,2020,11,11,14:00,15.4,,4,,46,,25,,26,,16.1,,100.17,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 15:00,2020,11,11,15:00,14.6,,4.2,,50,,29,,22,,16.1,,100.22,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 16:00,2020,11,11,16:00,12.5,,2.2,,49,,30,,22,,16.1,,100.33,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 17:00,2020,11,11,17:00,10,,1.9,,57,,32,,24,,16.1,,100.45,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 18:00,2020,11,11,18:00,7.9,,1.3,,63,,29,,28,,16.1,,100.61,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 19:00,2020,11,11,19:00,7.1,,0.8,,64,,31,,11,,16.1,,100.68,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 20:00,2020,11,11,20:00,6.6,,0.6,,65,,29,,21,,16.1,,100.73,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 21:00,2020,11,11,21:00,6.7,,0.4,,64,,29,,21,,16.1,,100.78,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 22:00,2020,11,11,22:00,6.9,,0.4,,63,,29,,15,,16.1,,100.83,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/11/2020 23:00,2020,11,11,23:00,6.8,,0.3,,63,,29,,13,,16.1,,100.85,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 0:00,2020,11,12,0:00,6.9,,0.1,,62,,32,,13,,16.1,,100.88,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 1:00,2020,11,12,1:00,6.6,,0,,63,,28,,11,,16.1,,100.95,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 2:00,2020,11,12,2:00,6.4,,-0.8,,60,,33,,15,,16.1,,101,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 3:00,2020,11,12,3:00,6.4,,-0.8,,60,,31,,11,,16.1,,101.05,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 4:00,2020,11,12,4:00,6.4,,-0.8,,60,,,,0,,16.1,,101.13,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 5:00,2020,11,12,5:00,6.3,,-0.4,,62,,29,,11,,16.1,,101.18,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 6:00,2020,11,12,6:00,6.2,,-1,,60,,32,,13,,16.1,,101.18,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 7:00,2020,11,12,7:00,5.9,,-2.4,,55,,31,,11,,16.1,,101.28,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 8:00,2020,11,12,8:00,5.7,,-2.2,,57,,29,,5,,16.1,,101.34,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 9:00,2020,11,12,9:00,6.7,,-1.9,,54,,27,,11,,16.1,,101.38,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 10:00,2020,11,12,10:00,7.2,,-1.7,,53,,29,,5,,16.1,,101.37,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 11:00,2020,11,12,11:00,7.3,,-1,,56,,19,,13,,16.1,,101.36,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 12:00,2020,11,12,12:00,8,,-0.4,,55,,19,,13,,16.1,,101.29,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 13:00,2020,11,12,13:00,7.6,,-0.4,,57,,18,,11,,16.1,,101.25,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 14:00,2020,11,12,14:00,7.8,,-0.8,,55,,18,,9,,16.1,,101.21,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 15:00,2020,11,12,15:00,7.8,,0.2,,59,,17,,11,,16.1,,101.19,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 16:00,2020,11,12,16:00,7.6,,0.4,,60,,13,,11,,16.1,,101.09,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 17:00,2020,11,12,17:00,6.3,,0.8,,68,,12,,4,,16.1,,101.09,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 18:00,2020,11,12,18:00,5.6,,0.9,,72,,,,0,,16.1,,101.12,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 19:00,2020,11,12,19:00,5.3,,1.3,,75,,,,0,,16.1,,101.14,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 20:00,2020,11,12,20:00,4.5,,2.5,,87,,9,,4,,16.1,,101.17,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 21:00,2020,11,12,21:00,5.1,,2.5,,83,,7,,5,,16.1,,101.14,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 22:00,2020,11,12,22:00,6.2,,2.3,,76,,10,,5,,16.1,,101.1,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/12/2020 23:00,2020,11,12,23:00,6.3,,2,,74,,12,,9,,16.1,,101.04,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,11/13/2020 0:00,2020,11,13,0:00,6.8,,2.1,,72,,11,,9,,16.1,,100.94,,,,,,NA
